file,timestamp,start_s
Cernic__20210225T213000+0100_Short-term_Makokou__00032s__conf0.856.wav,20210225T213000,32
Cernic__20210225T213000+0100_Short-term_Makokou__00035s__conf0.950.wav,20210225T213000,35
Cernic__20210225T213000+0100_Short-term_Makokou__00149s__conf0.980.wav,20210225T213000,149
Cernic__20210225T213000+0100_Short-term_Makokou__00408s__conf0.684.wav,20210225T213000,408
Cernic__20210225T213000+0100_Short-term_Makokou__00411s__conf0.701.wav,20210225T213000,411
Cernic__20210225T213000+0100_Short-term_Makokou__00425s__conf0.565.wav,20210225T213000,425
Cernic__20210225T213000+0100_Short-term_Makokou__00539s__conf0.561.wav,20210225T213000,539
Cernic__20210225T213000+0100_Short-term_Makokou__00548s__conf0.972.wav,20210225T213000,548
Cernic__20210225T213000+0100_Short-term_Makokou__00549s__conf0.521.wav,20210225T213000,549
Cernic__20210225T213000+0100_Short-term_Makokou__00686s__conf0.923.wav,20210225T213000,686
Cernic__20210225T213000+0100_Short-term_Makokou__00687s__conf0.884.wav,20210225T213000,687
Cernic__20210225T213000+0100_Short-term_Makokou__00735s__conf0.843.wav,20210225T213000,735
Cernic__20210225T213000+0100_Short-term_Makokou__00736s__conf0.662.wav,20210225T213000,736
Cernic__20210225T213000+0100_Short-term_Makokou__00779s__conf0.570.wav,20210225T213000,779
Cernic__20210225T213000+0100_Short-term_Makokou__00781s__conf0.526.wav,20210225T213000,781
Cernic__20210225T213000+0100_Short-term_Makokou__00787s__conf0.582.wav,20210225T213000,787
Cernic__20210225T213000+0100_Short-term_Makokou__00788s__conf0.586.wav,20210225T213000,788
Cernic__20210225T213000+0100_Short-term_Makokou__00792s__conf0.983.wav,20210225T213000,792
Cernic__20210225T213000+0100_Short-term_Makokou__00794s__conf0.842.wav,20210225T213000,794
Cernic__20210225T213000+0100_Short-term_Makokou__00796s__conf0.941.wav,20210225T213000,796
Cernic__20210225T213000+0100_Short-term_Makokou__00797s__conf0.656.wav,20210225T213000,797
Cernic__20210225T213000+0100_Short-term_Makokou__00800s__conf0.999.wav,20210225T213000,800
Cernic__20210225T213000+0100_Short-term_Makokou__00801s__conf0.975.wav,20210225T213000,801
Cernic__20210225T213000+0100_Short-term_Makokou__00879s__conf0.989.wav,20210225T213000,879
Cernic__20210225T213000+0100_Short-term_Makokou__00880s__conf0.995.wav,20210225T213000,880
Cernic__20210225T213000+0100_Short-term_Makokou__00892s__conf0.632.wav,20210225T213000,892
Cernic__20210225T213000+0100_Short-term_Makokou__00893s__conf0.973.wav,20210225T213000,893
Cernic__20210225T213000+0100_Short-term_Makokou__00927s__conf0.610.wav,20210225T213000,927
Cernic__20210225T213000+0100_Short-term_Makokou__00928s__conf0.620.wav,20210225T213000,928
Cernic__20210225T213000+0100_Short-term_Makokou__00936s__conf0.853.wav,20210225T213000,936
Cernic__20210225T213000+0100_Short-term_Makokou__00942s__conf0.721.wav,20210225T213000,942
Cernic__20210225T213000+0100_Short-term_Makokou__00955s__conf0.968.wav,20210225T213000,955
Cernic__20210225T213000+0100_Short-term_Makokou__00977s__conf0.577.wav,20210225T213000,977
Cernic__20210225T213000+0100_Short-term_Makokou__00984s__conf0.921.wav,20210225T213000,984
Cernic__20210225T213000+0100_Short-term_Makokou__00985s__conf0.743.wav,20210225T213000,985
Cernic__20210225T213000+0100_Short-term_Makokou__00986s__conf0.877.wav,20210225T213000,986
Cernic__20210225T213000+0100_Short-term_Makokou__01014s__conf0.859.wav,20210225T213000,1014
Cernic__20210225T213000+0100_Short-term_Makokou__01015s__conf0.992.wav,20210225T213000,1015
Cernic__20210225T213000+0100_Short-term_Makokou__01026s__conf0.577.wav,20210225T213000,1026
Cernic__20210225T213000+0100_Short-term_Makokou__01071s__conf0.668.wav,20210225T213000,1071
Cernic__20210225T213000+0100_Short-term_Makokou__01078s__conf0.686.wav,20210225T213000,1078
Cernic__20210225T213000+0100_Short-term_Makokou__01100s__conf0.913.wav,20210225T213000,1100
Cernic__20210225T213000+0100_Short-term_Makokou__01118s__conf0.947.wav,20210225T213000,1118
Cernic__20210225T213000+0100_Short-term_Makokou__01134s__conf0.995.wav,20210225T213000,1134
Cernic__20210225T213000+0100_Short-term_Makokou__01135s__conf1.000.wav,20210225T213000,1135
Cernic__20210225T213000+0100_Short-term_Makokou__01142s__conf0.878.wav,20210225T213000,1142
Cernic__20210225T213000+0100_Short-term_Makokou__01143s__conf0.982.wav,20210225T213000,1143
Cernic__20210225T213000+0100_Short-term_Makokou__01144s__conf0.975.wav,20210225T213000,1144
Cernic__20210225T213000+0100_Short-term_Makokou__01158s__conf0.866.wav,20210225T213000,1158
Cernic__20210225T213000+0100_Short-term_Makokou__01271s__conf0.958.wav,20210225T213000,1271
Cernic__20210225T213000+0100_Short-term_Makokou__01387s__conf0.560.wav,20210225T213000,1387
Cernic__20210225T213000+0100_Short-term_Makokou__01754s__conf0.857.wav,20210225T213000,1754
Cernic__20210225T220000+0100_Short-term_Makokou__00360s__conf0.666.wav,20210225T220000,360
Cernic__20210225T220000+0100_Short-term_Makokou__00412s__conf0.635.wav,20210225T220000,412
Cernic__20210225T223000+0100_Short-term_Makokou__01222s__conf0.911.wav,20210225T223000,1222
Cernic__20210225T230000+0100_Short-term_Makokou__00132s__conf0.662.wav,20210225T230000,132
Cernic__20210225T233000+0100_Short-term_Makokou__01141s__conf0.741.wav,20210225T233000,1141
Cernic__20210225T233000+0100_Short-term_Makokou__01633s__conf0.807.wav,20210225T233000,1633
Cernic__20210225T233000+0100_Short-term_Makokou__01661s__conf0.784.wav,20210225T233000,1661
Cernic__20210222T073000+0100_Short-term_Makokou__00979s__conf0.568.wav,20210222T073000,979
Cernic__20210222T073000+0100_Short-term_Makokou__00980s__conf0.987.wav,20210222T073000,980
Cernic__20210222T073000+0100_Short-term_Makokou__00981s__conf0.982.wav,20210222T073000,981
Cernic__20210222T073000+0100_Short-term_Makokou__01007s__conf0.949.wav,20210222T073000,1007
Cernic__20210222T073000+0100_Short-term_Makokou__01008s__conf0.848.wav,20210222T073000,1008
Cernic__20210222T073000+0100_Short-term_Makokou__01052s__conf0.986.wav,20210222T073000,1052
Cernic__20210222T073000+0100_Short-term_Makokou__01053s__conf0.608.wav,20210222T073000,1053
Cernic__20210222T073000+0100_Short-term_Makokou__01097s__conf0.648.wav,20210222T073000,1097
Cernic__20210222T073000+0100_Short-term_Makokou__01098s__conf0.544.wav,20210222T073000,1098
Cernic__20210222T110000+0100_Short-term_Makokou__00852s__conf0.970.wav,20210222T110000,852
Cernic__20210222T110000+0100_Short-term_Makokou__00854s__conf0.803.wav,20210222T110000,854
Cernic__20210222T110000+0100_Short-term_Makokou__00855s__conf0.997.wav,20210222T110000,855
Cernic__20210222T110000+0100_Short-term_Makokou__00856s__conf0.999.wav,20210222T110000,856
Cernic__20210222T110000+0100_Short-term_Makokou__00857s__conf0.999.wav,20210222T110000,857
Cernic__20210222T110000+0100_Short-term_Makokou__00858s__conf1.000.wav,20210222T110000,858
Cernic__20210222T110000+0100_Short-term_Makokou__00859s__conf0.998.wav,20210222T110000,859
Cernic__20210222T110000+0100_Short-term_Makokou__00860s__conf0.986.wav,20210222T110000,860
Cernic__20210222T110000+0100_Short-term_Makokou__00861s__conf0.644.wav,20210222T110000,861
Cernic__20210222T110000+0100_Short-term_Makokou__00871s__conf0.999.wav,20210222T110000,871
Cernic__20210222T110000+0100_Short-term_Makokou__00872s__conf0.617.wav,20210222T110000,872
Cernic__20210222T110000+0100_Short-term_Makokou__00874s__conf0.807.wav,20210222T110000,874
Cernic__20210222T110000+0100_Short-term_Makokou__00875s__conf0.983.wav,20210222T110000,875
Cernic__20210222T110000+0100_Short-term_Makokou__00886s__conf1.000.wav,20210222T110000,886
Cernic__20210222T110000+0100_Short-term_Makokou__00887s__conf0.905.wav,20210222T110000,887
Cernic__20210222T110000+0100_Short-term_Makokou__00896s__conf0.683.wav,20210222T110000,896
Cernic__20210222T110000+0100_Short-term_Makokou__00897s__conf0.998.wav,20210222T110000,897
Cernic__20210222T110000+0100_Short-term_Makokou__00898s__conf1.000.wav,20210222T110000,898
Cernic__20210222T110000+0100_Short-term_Makokou__00899s__conf0.988.wav,20210222T110000,899
Cernic__20210222T110000+0100_Short-term_Makokou__00900s__conf0.995.wav,20210222T110000,900
Cernic__20210222T110000+0100_Short-term_Makokou__00901s__conf0.999.wav,20210222T110000,901
Cernic__20210222T110000+0100_Short-term_Makokou__00902s__conf1.000.wav,20210222T110000,902
Cernic__20210222T110000+0100_Short-term_Makokou__00903s__conf1.000.wav,20210222T110000,903
Cernic__20210222T183000+0100_Short-term_Makokou__00883s__conf0.536.wav,20210222T183000,883
Cernic__20210223T070000+0100_Short-term_Makokou__00020s__conf0.990.wav,20210223T070000,20
Cernic__20210223T070000+0100_Short-term_Makokou__00021s__conf1.000.wav,20210223T070000,21
Cernic__20210223T070000+0100_Short-term_Makokou__00022s__conf1.000.wav,20210223T070000,22
Cernic__20210223T070000+0100_Short-term_Makokou__00023s__conf1.000.wav,20210223T070000,23
Cernic__20210223T070000+0100_Short-term_Makokou__00024s__conf1.000.wav,20210223T070000,24
Cernic__20210223T070000+0100_Short-term_Makokou__00025s__conf1.000.wav,20210223T070000,25
Cernic__20210223T070000+0100_Short-term_Makokou__00026s__conf1.000.wav,20210223T070000,26
Cernic__20210223T070000+0100_Short-term_Makokou__00027s__conf0.998.wav,20210223T070000,27
Cernic__20210223T070000+0100_Short-term_Makokou__00028s__conf1.000.wav,20210223T070000,28
Cernic__20210223T070000+0100_Short-term_Makokou__00029s__conf1.000.wav,20210223T070000,29
Cernic__20210223T070000+0100_Short-term_Makokou__00030s__conf0.993.wav,20210223T070000,30
Cernic__20210223T070000+0100_Short-term_Makokou__00031s__conf0.999.wav,20210223T070000,31
Cernic__20210223T070000+0100_Short-term_Makokou__00032s__conf0.974.wav,20210223T070000,32
Cernic__20210223T070000+0100_Short-term_Makokou__00033s__conf0.942.wav,20210223T070000,33
Cernic__20210223T070000+0100_Short-term_Makokou__00034s__conf0.997.wav,20210223T070000,34
Cernic__20210223T070000+0100_Short-term_Makokou__00036s__conf1.000.wav,20210223T070000,36
Cernic__20210223T070000+0100_Short-term_Makokou__00037s__conf1.000.wav,20210223T070000,37
Cernic__20210223T070000+0100_Short-term_Makokou__00038s__conf1.000.wav,20210223T070000,38
Cernic__20210223T070000+0100_Short-term_Makokou__00039s__conf1.000.wav,20210223T070000,39
Cernic__20210223T070000+0100_Short-term_Makokou__00040s__conf0.980.wav,20210223T070000,40
Cernic__20210223T070000+0100_Short-term_Makokou__00046s__conf1.000.wav,20210223T070000,46
Cernic__20210223T070000+0100_Short-term_Makokou__00047s__conf1.000.wav,20210223T070000,47
Cernic__20210223T070000+0100_Short-term_Makokou__00056s__conf1.000.wav,20210223T070000,56
Cernic__20210223T070000+0100_Short-term_Makokou__00057s__conf1.000.wav,20210223T070000,57
Cernic__20210223T070000+0100_Short-term_Makokou__00058s__conf1.000.wav,20210223T070000,58
Cernic__20210223T070000+0100_Short-term_Makokou__00059s__conf0.984.wav,20210223T070000,59
Cernic__20210223T070000+0100_Short-term_Makokou__00060s__conf1.000.wav,20210223T070000,60
Cernic__20210223T070000+0100_Short-term_Makokou__00061s__conf1.000.wav,20210223T070000,61
Cernic__20210223T070000+0100_Short-term_Makokou__00086s__conf1.000.wav,20210223T070000,86
Cernic__20210223T070000+0100_Short-term_Makokou__00087s__conf1.000.wav,20210223T070000,87
Cernic__20210223T070000+0100_Short-term_Makokou__00088s__conf1.000.wav,20210223T070000,88
Cernic__20210223T070000+0100_Short-term_Makokou__00089s__conf1.000.wav,20210223T070000,89
Cernic__20210223T070000+0100_Short-term_Makokou__00090s__conf1.000.wav,20210223T070000,90
Cernic__20210223T070000+0100_Short-term_Makokou__00091s__conf1.000.wav,20210223T070000,91
Cernic__20210223T093000+0100_Short-term_Makokou__01603s__conf0.997.wav,20210223T093000,1603
Cernic__20210223T093000+0100_Short-term_Makokou__01604s__conf0.998.wav,20210223T093000,1604
Cernic__20210223T093000+0100_Short-term_Makokou__01606s__conf0.509.wav,20210223T093000,1606
Cernic__20210223T093000+0100_Short-term_Makokou__01609s__conf0.788.wav,20210223T093000,1609
Cernic__20210223T093000+0100_Short-term_Makokou__01610s__conf0.989.wav,20210223T093000,1610
Cernic__20210223T093000+0100_Short-term_Makokou__01611s__conf0.974.wav,20210223T093000,1611
Cernic__20210223T093000+0100_Short-term_Makokou__01620s__conf0.976.wav,20210223T093000,1620
Cernic__20210223T093000+0100_Short-term_Makokou__01621s__conf0.993.wav,20210223T093000,1621
Cernic__20210223T093000+0100_Short-term_Makokou__01622s__conf0.728.wav,20210223T093000,1622
Cernic__20210223T093000+0100_Short-term_Makokou__01624s__conf0.995.wav,20210223T093000,1624
Cernic__20210223T093000+0100_Short-term_Makokou__01625s__conf0.879.wav,20210223T093000,1625
Cernic__20210223T093000+0100_Short-term_Makokou__01656s__conf0.999.wav,20210223T093000,1656
Cernic__20210223T093000+0100_Short-term_Makokou__01657s__conf1.000.wav,20210223T093000,1657
Cernic__20210223T093000+0100_Short-term_Makokou__01658s__conf1.000.wav,20210223T093000,1658
Cernic__20210223T093000+0100_Short-term_Makokou__01659s__conf0.723.wav,20210223T093000,1659
Cernic__20210223T133000+0100_Short-term_Makokou__01060s__conf0.996.wav,20210223T133000,1060
Cernic__20210223T133000+0100_Short-term_Makokou__01061s__conf1.000.wav,20210223T133000,1061
Cernic__20210223T133000+0100_Short-term_Makokou__01062s__conf0.756.wav,20210223T133000,1062
Cernic__20210223T133000+0100_Short-term_Makokou__01063s__conf0.915.wav,20210223T133000,1063
Cernic__20210223T133000+0100_Short-term_Makokou__01064s__conf0.999.wav,20210223T133000,1064
Cernic__20210223T133000+0100_Short-term_Makokou__01065s__conf0.814.wav,20210223T133000,1065
Cernic__20210223T133000+0100_Short-term_Makokou__01066s__conf0.987.wav,20210223T133000,1066
Cernic__20210223T133000+0100_Short-term_Makokou__01067s__conf0.995.wav,20210223T133000,1067
Cernic__20210223T133000+0100_Short-term_Makokou__01068s__conf0.860.wav,20210223T133000,1068
Cernic__20210223T133000+0100_Short-term_Makokou__01069s__conf0.821.wav,20210223T133000,1069
Cernic__20210223T133000+0100_Short-term_Makokou__01084s__conf0.505.wav,20210223T133000,1084
Cernic__20210223T133000+0100_Short-term_Makokou__01090s__conf0.798.wav,20210223T133000,1090
Cernic__20210223T133000+0100_Short-term_Makokou__01103s__conf0.890.wav,20210223T133000,1103
Cernic__20210223T133000+0100_Short-term_Makokou__01104s__conf0.997.wav,20210223T133000,1104
Cernic__20210223T133000+0100_Short-term_Makokou__01105s__conf0.847.wav,20210223T133000,1105
Cernic__20210223T133000+0100_Short-term_Makokou__01106s__conf0.948.wav,20210223T133000,1106
Cernic__20210223T133000+0100_Short-term_Makokou__01123s__conf1.000.wav,20210223T133000,1123
Cernic__20210223T133000+0100_Short-term_Makokou__01124s__conf1.000.wav,20210223T133000,1124
Cernic__20210223T133000+0100_Short-term_Makokou__01125s__conf1.000.wav,20210223T133000,1125
Cernic__20210223T133000+0100_Short-term_Makokou__01126s__conf0.999.wav,20210223T133000,1126
Cernic__20210223T133000+0100_Short-term_Makokou__01127s__conf0.950.wav,20210223T133000,1127
Cernic__20210223T133000+0100_Short-term_Makokou__01128s__conf0.988.wav,20210223T133000,1128
Cernic__20210223T133000+0100_Short-term_Makokou__01129s__conf0.999.wav,20210223T133000,1129
Cernic__20210223T133000+0100_Short-term_Makokou__01130s__conf1.000.wav,20210223T133000,1130
Cernic__20210223T133000+0100_Short-term_Makokou__01140s__conf0.714.wav,20210223T133000,1140
Cernic__20210223T133000+0100_Short-term_Makokou__01141s__conf0.819.wav,20210223T133000,1141
Cernic__20210223T183000+0100_Short-term_Makokou__00313s__conf0.902.wav,20210223T183000,313
Cernic__20210223T183000+0100_Short-term_Makokou__00774s__conf0.841.wav,20210223T183000,774
Cernic__20210224T143000+0100_Short-term_Makokou__00146s__conf0.567.wav,20210224T143000,146
Cernic__20210224T163000+0100_Short-term_Makokou__01486s__conf0.549.wav,20210224T163000,1486
Cernic__20210224T163000+0100_Short-term_Makokou__01545s__conf0.770.wav,20210224T163000,1545
Cernic__20210224T163000+0100_Short-term_Makokou__01557s__conf0.909.wav,20210224T163000,1557
Cernic__20210224T163000+0100_Short-term_Makokou__01558s__conf0.929.wav,20210224T163000,1558
Cernic__20210224T163000+0100_Short-term_Makokou__01559s__conf0.949.wav,20210224T163000,1559
Cernic__20210224T163000+0100_Short-term_Makokou__01560s__conf0.810.wav,20210224T163000,1560
Cernic__20210224T163000+0100_Short-term_Makokou__01561s__conf0.951.wav,20210224T163000,1561
Cernic__20210224T163000+0100_Short-term_Makokou__01562s__conf1.000.wav,20210224T163000,1562
Cernic__20210224T163000+0100_Short-term_Makokou__01580s__conf0.887.wav,20210224T163000,1580
Cernic__20210224T163000+0100_Short-term_Makokou__01581s__conf0.983.wav,20210224T163000,1581
Cernic__20210224T163000+0100_Short-term_Makokou__01582s__conf0.973.wav,20210224T163000,1582
Cernic__20210224T163000+0100_Short-term_Makokou__01583s__conf0.999.wav,20210224T163000,1583
Cernic__20210224T163000+0100_Short-term_Makokou__01589s__conf0.719.wav,20210224T163000,1589
Cernic__20210224T163000+0100_Short-term_Makokou__01590s__conf0.996.wav,20210224T163000,1590
Cernic__20210224T163000+0100_Short-term_Makokou__01596s__conf0.991.wav,20210224T163000,1596
Cernic__20210224T163000+0100_Short-term_Makokou__01597s__conf0.992.wav,20210224T163000,1597
Cernic__20210224T163000+0100_Short-term_Makokou__01608s__conf0.922.wav,20210224T163000,1608
Cernic__20210224T163000+0100_Short-term_Makokou__01609s__conf0.844.wav,20210224T163000,1609
Cernic__20210225T053000+0100_Short-term_Makokou__00720s__conf0.639.wav,20210225T053000,720
Cernic__20210225T053000+0100_Short-term_Makokou__00721s__conf0.667.wav,20210225T053000,721
Cernic__20210225T073000+0100_Short-term_Makokou__01724s__conf0.793.wav,20210225T073000,1724
Cernic__20210225T073000+0100_Short-term_Makokou__01725s__conf0.591.wav,20210225T073000,1725
Cernic__20210225T083000+0100_Short-term_Makokou__00427s__conf0.636.wav,20210225T083000,427
Cernic__20210225T090000+0100_Short-term_Makokou__00184s__conf0.539.wav,20210225T090000,184
Cernic__20210225T090000+0100_Short-term_Makokou__01386s__conf0.840.wav,20210225T090000,1386
Cernic__20210225T090000+0100_Short-term_Makokou__01387s__conf0.998.wav,20210225T090000,1387
Cernic__20210225T090000+0100_Short-term_Makokou__01469s__conf0.653.wav,20210225T090000,1469
Cernic__20210225T090000+0100_Short-term_Makokou__01470s__conf0.962.wav,20210225T090000,1470
Cernic__20210225T100000+0100_Short-term_Makokou__00528s__conf0.952.wav,20210225T100000,528
Cernic__20210225T100000+0100_Short-term_Makokou__01651s__conf1.000.wav,20210225T100000,1651
Cernic__20210225T100000+0100_Short-term_Makokou__01652s__conf1.000.wav,20210225T100000,1652
Cernic__20210225T100000+0100_Short-term_Makokou__01653s__conf1.000.wav,20210225T100000,1653
Cernic__20210225T100000+0100_Short-term_Makokou__01654s__conf1.000.wav,20210225T100000,1654
Cernic__20210225T100000+0100_Short-term_Makokou__01655s__conf1.000.wav,20210225T100000,1655
Cernic__20210225T100000+0100_Short-term_Makokou__01656s__conf1.000.wav,20210225T100000,1656
Cernic__20210225T100000+0100_Short-term_Makokou__01657s__conf1.000.wav,20210225T100000,1657
Cernic__20210225T100000+0100_Short-term_Makokou__01658s__conf0.999.wav,20210225T100000,1658
Cernic__20210225T100000+0100_Short-term_Makokou__01659s__conf1.000.wav,20210225T100000,1659
Cernic__20210225T100000+0100_Short-term_Makokou__01660s__conf1.000.wav,20210225T100000,1660
Cernic__20210225T100000+0100_Short-term_Makokou__01661s__conf1.000.wav,20210225T100000,1661
Cernic__20210225T100000+0100_Short-term_Makokou__01662s__conf0.999.wav,20210225T100000,1662
Cernic__20210225T100000+0100_Short-term_Makokou__01663s__conf1.000.wav,20210225T100000,1663
Cernic__20210225T100000+0100_Short-term_Makokou__01664s__conf0.992.wav,20210225T100000,1664
Cernic__20210225T100000+0100_Short-term_Makokou__01665s__conf0.999.wav,20210225T100000,1665
Cernic__20210225T100000+0100_Short-term_Makokou__01667s__conf0.999.wav,20210225T100000,1667
Cernic__20210225T100000+0100_Short-term_Makokou__01668s__conf0.999.wav,20210225T100000,1668
Cernic__20210225T100000+0100_Short-term_Makokou__01675s__conf1.000.wav,20210225T100000,1675
Cernic__20210225T100000+0100_Short-term_Makokou__01676s__conf1.000.wav,20210225T100000,1676
Cernic__20210225T100000+0100_Short-term_Makokou__01677s__conf1.000.wav,20210225T100000,1677
Cernic__20210225T100000+0100_Short-term_Makokou__01678s__conf1.000.wav,20210225T100000,1678
Cernic__20210225T100000+0100_Short-term_Makokou__01679s__conf1.000.wav,20210225T100000,1679
Cernic__20210225T100000+0100_Short-term_Makokou__01680s__conf0.999.wav,20210225T100000,1680
Cernic__20210225T100000+0100_Short-term_Makokou__01681s__conf1.000.wav,20210225T100000,1681
Cernic__20210225T100000+0100_Short-term_Makokou__01682s__conf1.000.wav,20210225T100000,1682
Cernic__20210225T100000+0100_Short-term_Makokou__01698s__conf0.999.wav,20210225T100000,1698
Cernic__20210225T100000+0100_Short-term_Makokou__01699s__conf1.000.wav,20210225T100000,1699
Cernic__20210225T100000+0100_Short-term_Makokou__01700s__conf1.000.wav,20210225T100000,1700
Cernic__20210225T100000+0100_Short-term_Makokou__01701s__conf0.846.wav,20210225T100000,1701
Cernic__20210225T100000+0100_Short-term_Makokou__01702s__conf1.000.wav,20210225T100000,1702
Cernic__20210225T113000+0100_Short-term_Makokou__01643s__conf0.989.wav,20210225T113000,1643
Cernic__20210222T000000+0100_Short-term_Makokou__00404s__conf0.898.wav,20210222T000000,404
Cernic__20210222T000000+0100_Short-term_Makokou__00407s__conf0.535.wav,20210222T000000,407
Cernic__20210222T000000+0100_Short-term_Makokou__00408s__conf0.769.wav,20210222T000000,408
Cernic__20210222T000000+0100_Short-term_Makokou__00409s__conf0.567.wav,20210222T000000,409
Cernic__20210222T000000+0100_Short-term_Makokou__00411s__conf0.994.wav,20210222T000000,411
Cernic__20210222T000000+0100_Short-term_Makokou__00413s__conf0.983.wav,20210222T000000,413
Cernic__20210222T000000+0100_Short-term_Makokou__00428s__conf0.995.wav,20210222T000000,428
Cernic__20210222T053000+0100_Short-term_Makokou__00563s__conf0.860.wav,20210222T053000,563
Cernic__20210222T060000+0100_Short-term_Makokou__01470s__conf0.953.wav,20210222T060000,1470
Cernic__20210222T060000+0100_Short-term_Makokou__01471s__conf0.986.wav,20210222T060000,1471
Cernic__20210222T060000+0100_Short-term_Makokou__01472s__conf0.990.wav,20210222T060000,1472
Cernic__20210222T063000+0100_Short-term_Makokou__00524s__conf1.000.wav,20210222T063000,524
Cernic__20210222T063000+0100_Short-term_Makokou__00525s__conf1.000.wav,20210222T063000,525
Cernic__20210222T063000+0100_Short-term_Makokou__00526s__conf1.000.wav,20210222T063000,526
Cernic__20210222T063000+0100_Short-term_Makokou__00528s__conf1.000.wav,20210222T063000,528
Cernic__20210222T063000+0100_Short-term_Makokou__00529s__conf0.979.wav,20210222T063000,529
Cernic__20210222T063000+0100_Short-term_Makokou__00532s__conf1.000.wav,20210222T063000,532
Cernic__20210222T063000+0100_Short-term_Makokou__00533s__conf1.000.wav,20210222T063000,533
Cernic__20210222T063000+0100_Short-term_Makokou__00536s__conf1.000.wav,20210222T063000,536
Cernic__20210222T063000+0100_Short-term_Makokou__00537s__conf1.000.wav,20210222T063000,537
Cernic__20210222T063000+0100_Short-term_Makokou__00793s__conf0.992.wav,20210222T063000,793
Cernic__20210222T063000+0100_Short-term_Makokou__00794s__conf0.993.wav,20210222T063000,794
Cernic__20210222T063000+0100_Short-term_Makokou__00809s__conf0.809.wav,20210222T063000,809
Cernic__20210222T063000+0100_Short-term_Makokou__00845s__conf0.594.wav,20210222T063000,845
Cernic__20210222T070000+0100_Short-term_Makokou__01470s__conf0.893.wav,20210222T070000,1470
Cernic__20210222T070000+0100_Short-term_Makokou__01471s__conf0.568.wav,20210222T070000,1471
Cernic__20210222T070000+0100_Short-term_Makokou__01472s__conf0.997.wav,20210222T070000,1472
Cernic__20210222T070000+0100_Short-term_Makokou__01473s__conf0.999.wav,20210222T070000,1473
Cernic__20210222T070000+0100_Short-term_Makokou__01475s__conf0.994.wav,20210222T070000,1475
Cernic__20210222T070000+0100_Short-term_Makokou__01476s__conf0.985.wav,20210222T070000,1476
Cernic__20210222T070000+0100_Short-term_Makokou__01516s__conf1.000.wav,20210222T070000,1516
Cernic__20210222T070000+0100_Short-term_Makokou__01517s__conf1.000.wav,20210222T070000,1517
Cernic__20210222T070000+0100_Short-term_Makokou__01518s__conf0.969.wav,20210222T070000,1518
Cernic__20210222T073000+0100_Short-term_Makokou__00765s__conf0.532.wav,20210222T073000,765
Cernic__20210222T073000+0100_Short-term_Makokou__00766s__conf0.989.wav,20210222T073000,766
Cernic__20210222T080000+0100_Short-term_Makokou__01499s__conf0.601.wav,20210222T080000,1499
Cernic__20210222T080000+0100_Short-term_Makokou__01500s__conf0.881.wav,20210222T080000,1500
Cernic__20210222T110000+0100_Short-term_Makokou__01321s__conf0.883.wav,20210222T110000,1321
Cernic__20210222T110000+0100_Short-term_Makokou__01417s__conf0.988.wav,20210222T110000,1417
Cernic__20210222T110000+0100_Short-term_Makokou__01418s__conf0.982.wav,20210222T110000,1418
Cernic__20210222T110000+0100_Short-term_Makokou__01442s__conf1.000.wav,20210222T110000,1442
Cernic__20210222T110000+0100_Short-term_Makokou__01443s__conf1.000.wav,20210222T110000,1443
Cernic__20210222T110000+0100_Short-term_Makokou__01444s__conf1.000.wav,20210222T110000,1444
Cernic__20210222T110000+0100_Short-term_Makokou__01445s__conf0.813.wav,20210222T110000,1445
Cernic__20210222T110000+0100_Short-term_Makokou__01446s__conf0.967.wav,20210222T110000,1446
Cernic__20210222T110000+0100_Short-term_Makokou__01451s__conf0.998.wav,20210222T110000,1451
Cernic__20210222T110000+0100_Short-term_Makokou__01452s__conf0.999.wav,20210222T110000,1452
Cernic__20210222T113000+0100_Short-term_Makokou__01098s__conf0.809.wav,20210222T113000,1098
Cernic__20210222T170000+0100_Short-term_Makokou__00427s__conf0.670.wav,20210222T170000,427
Cernic__20210222T183000+0100_Short-term_Makokou__01563s__conf0.823.wav,20210222T183000,1563
Cernic__20210222T183000+0100_Short-term_Makokou__01763s__conf0.678.wav,20210222T183000,1763
Cernic__20210222T190000+0100_Short-term_Makokou__00286s__conf0.912.wav,20210222T190000,286
Cernic__20210223T073000+0100_Short-term_Makokou__00856s__conf0.976.wav,20210223T073000,856
Cernic__20210223T073000+0100_Short-term_Makokou__00857s__conf0.975.wav,20210223T073000,857
Cernic__20210223T073000+0100_Short-term_Makokou__00859s__conf0.998.wav,20210223T073000,859
Cernic__20210223T073000+0100_Short-term_Makokou__00860s__conf0.991.wav,20210223T073000,860
Cernic__20210223T073000+0100_Short-term_Makokou__00874s__conf0.999.wav,20210223T073000,874
Cernic__20210223T073000+0100_Short-term_Makokou__00875s__conf0.907.wav,20210223T073000,875
Cernic__20210223T073000+0100_Short-term_Makokou__00904s__conf0.976.wav,20210223T073000,904
Cernic__20210223T073000+0100_Short-term_Makokou__00905s__conf0.988.wav,20210223T073000,905
Cernic__20210223T090000+0100_Short-term_Makokou__00804s__conf0.990.wav,20210223T090000,804
Cernic__20210223T090000+0100_Short-term_Makokou__00805s__conf0.659.wav,20210223T090000,805
Cernic__20210223T090000+0100_Short-term_Makokou__00806s__conf0.785.wav,20210223T090000,806
Cernic__20210223T090000+0100_Short-term_Makokou__00809s__conf0.585.wav,20210223T090000,809
